ClientID,Age,RiskRate,IsMale,CompletedOrdersRatio,CanceledOrdersRatio,AvgPrice,Most_Frequent_OrderType,Most_Frequent_ExecutionStatus,Most_Frequent_SectorName,AvgOrderRate_Difference,AvgQuantityOrderedRate_Difference,Churned
5409,71,Low,1,Less than half,Moderate,1.01988622754491,Sell,Not Executed,Financials,Increased,Increased,0
5410,32,Low,1,Less than half,Most,34.4108,Sell,Not Executed,Financials,Increased,Increased,0
5412,44,Low,1,Less than half,Little,18.87902777777778,Buy,Not Executed,Materials,Increased,Increased,0
5413,27,Low,1,More than half,Moderate,0.98354,Sell,Executed,Financials,Increased,Increased,0
5414,74,Low,1,More than half,Moderate,10.234413793103448,Buy,Executed,Health Care,Constant,Constant,1
5415,60,Low,1,Less than half,Moderate,2.6116926091269845,Buy,Executed,Financials,Constant,Constant,0
5416,60,Low,1,All,None,45.86176470588235,Buy,Executed,Materials,Constant,Constant,1
5419,65,Low,1,More than half,Little,5.5950745341614905,Buy,Executed,Financials,Increased,Increased,0
5421,48,Low,1,Less than half,Moderate,13.073945518453426,Sell,Not Executed,Financials,Decreased,Decreased,0
5422,35,Low,1,More than half,Little,75.26273346840499,Buy,Executed,Financials,Increased,Increased,0
5424,34,Low,1,More than half,Little,71.40201388888889,Buy,Executed,Industries,Constant,Constant,1
5425,58,Low,0,Less than half,Moderate,15.339241438356165,Sell,Not Executed,Financials,Constant,Constant,0
5426,51,Low,1,More than half,Moderate,31.03060820875951,Sell,Executed,Financials,Increased,Decreased,0
5428,36,Low,0,Less than half,Most,9.205576581576027,Buy,Not Executed,Financials,Decreased,Increased,1
5430,39,Low,1,More than half,Little,15.12909090909091,Buy,Executed,Information Technology,Increased,Increased,1
5431,73,Low,0,More than half,Moderate,14.005924731182795,Buy,Executed,Industries,Increased,Increased,0
5433,45,Low,1,More than half,Moderate,14.794699481865285,Sell,Executed,Financials,Increased,Increased,0
5434,52,High,1,Less than half,Most,30.888164882226977,Buy,Not Executed,FOOD,Constant,Constant,0
5436,45,Low,0,Less than half,Moderate,24.587164556962026,Sell,Not Executed,Financials,Increased,Increased,0
5437,46,Low,1,More than half,Most,34.92023489932886,Sell,Executed,Financials,Constant,Constant,0
5440,61,Low,1,More than half,Little,17.40770731707317,Buy,Executed,Consumer Discretionary,Constant,Constant,0
5442,35,Low,1,Less than half,Most,39.473911308203995,Buy,Not Executed,Industries,Increased,Increased,1
5445,36,Low,1,Less than half,Most,45.42064255319149,Buy,Not Executed,Industries,Increased,Increased,0
5450,39,Low,1,More than half,Little,7.703380952380953,Sell,Executed,Financials,Decreased,Decreased,1
5451,49,Low,1,More than half,Moderate,9.82618181818182,Sell,Executed,Industries,Increased,Increased,1
5452,29,Low,0,More than half,Moderate,9.187549005158438,Buy,Executed,Industries,Increased,Increased,0
5454,20,Low,0,More than half,Moderate,11.301366404405979,Sell,Executed,Financials,Increased,Increased,0
5455,64,Medium,1,Less than half,Most,18.373333333333335,Buy,Not Executed,Industries,Increased,Increased,1
5457,75,Low,0,More than half,Moderate,8.23110135135135,Buy,Executed,Financials,Increased,Increased,0
5458,42,Medium,1,Less than half,None,13.637814814814815,Buy,Not Executed,Materials,Increased,Increased,1
5460,63,Low,0,More than half,Moderate,15.14,Buy,Executed,Materials,Increased,Increased,1
5461,32,Medium,1,More than half,None,0.451,Buy,Executed,Consumer Discretionary,Increased,Increased,1
5462,36,Low,1,Less than half,Most,7.09727536231884,Buy,Not Executed,Industries,Increased,Increased,0
5466,37,Medium,0,Less than half,Moderate,2.6824444444444446,Sell,Not Executed,Health Care,Increased,Increased,0
5468,44,Low,1,More than half,Moderate,9.820146825396826,Buy,Executed,Financials,Increased,Increased,0
5469,29,Medium,1,More than half,Little,23.874545454545455,Buy,Executed,Financials,Increased,Increased,0
5474,49,Low,0,All,None,77.2,Buy,Executed,Financials,Increased,Increased,0
5478,33,Low,0,More than half,Moderate,20.41001453488372,Sell,Executed,Materials,Constant,Constant,0
5479,69,Low,1,All,None,0.09666666666666666,Sell,Executed,Financials,Increased,Increased,1
5481,41,Low,1,More than half,Little,8.394189075630251,Buy,Executed,Financials,Constant,Constant,0
5484,47,Low,1,More than half,Moderate,33.00000512820513,Buy,Executed,Industries,Increased,Increased,0
5486,35,Medium,0,More than half,Moderate,15.165851612903227,Sell,Executed,Financials,Increased,Increased,1
5487,66,Low,1,All,None,10.59,Buy,Executed,Materials,Constant,Constant,0
5488,31,Low,0,Less than half,Moderate,40.360846153846154,Sell,Not Executed,Materials,Constant,Constant,0
5489,72,Low,1,More than half,Little,20.510079136690646,Buy,Executed,Financials,Constant,Constant,1
5492,65,Low,1,More than half,Most,17.89291711517761,Sell,Executed,Financials,Increased,Increased,0
5493,73,Low,1,More than half,Moderate,4.961151351351352,Sell,Executed,Financials,Decreased,Decreased,1
5494,64,Low,1,More than half,Moderate,8.562884955752212,Sell,Executed,Financials,Increased,Increased,1
5496,44,Low,1,Less than half,Moderate,4.654026666666667,Sell,Not Executed,Financials,Increased,Decreased,0
5497,31,Low,0,More than half,Moderate,25.909225,Buy,Executed,Financials,Increased,Increased,0
5499,78,Low,1,More than half,Little,5.081071428571428,Buy,Executed,Financials,Increased,Increased,0
5501,55,Low,1,Less than half,Moderate,4.145766283524904,Sell,Not Executed,Financials,Increased,Increased,0
5502,20,Low,1,More than half,Moderate,1.1515000000000002,Buy,Executed,Health Care,Increased,Increased,1
5503,78,Low,1,More than half,Little,14.700058823529412,Buy,Executed,Financials,Increased,Increased,0
5504,22,Low,0,More than half,Moderate,24.532739946380694,Buy,Executed,Financials,Decreased,Decreased,1
5507,39,Low,1,More than half,Moderate,69.18384615384615,Buy,Executed,Financials,Increased,Increased,0
5508,62,Low,0,Less than half,Most,1.27589646772229,Buy,Not Executed,Financials,Increased,Increased,1
5511,37,Medium,1,More than half,Moderate,6.408705454545455,Sell,Executed,Industries,Increased,Increased,0
5512,38,Low,1,Less than half,Little,16.56304605263158,Sell,Not Executed,Financials,Increased,Increased,0
5513,38,Low,1,All,None,0.99,Buy,Executed,Industries,Increased,Increased,1
5514,67,Medium,1,More than half,Little,10.35274647887324,Sell,Executed,Financials,Increased,Increased,0
5515,52,Low,1,More than half,Moderate,31.74355128205128,Buy,Executed,Financials,Increased,Increased,0
5516,36,Medium,0,Less than half,Most,5.055103626943005,Buy,Not Executed,Financials,Constant,Constant,1
5517,50,Medium,0,More than half,Moderate,3.18521,Buy,Executed,Financials,Increased,Increased,1
5518,43,Low,1,More than half,Most,29.931223440233236,Buy,Executed,Materials,Constant,Constant,1
5521,60,Low,1,Less than half,Most,1.5304117647058824,Sell,Not Executed,Financials,Constant,Constant,0
5526,77,Low,0,All,None,1.936,Buy,Executed,Financials,Increased,Increased,0
5528,40,Low,1,More than half,Moderate,12.17907894736842,Buy,Executed,Industries,Constant,Constant,0
5529,75,Low,1,Less than half,Most,11.186,Sell,Not Executed,FOOD,Increased,Increased,1
5531,36,Low,1,Less than half,Most,44.590364130434786,Sell,Not Executed,Consumer Discretionary,Decreased,Decreased,0
5533,72,Low,1,Less than half,Moderate,12.124707387180225,Sell,Not Executed,INVESTMENT,Increased,Increased,1
5534,37,Low,1,More than half,Little,12.423218390804596,Buy,Executed,Financials,Constant,Constant,0
5535,62,Low,1,More than half,Moderate,117.79523529411765,Sell,Executed,Real Estate,Constant,Constant,0
5536,46,Low,1,More than half,Moderate,22.307754901960784,Buy,Executed,Materials,Constant,Constant,0
5537,58,Medium,1,Less than half,Most,10.744463963963964,Buy,Not Executed,Industries,Increased,Increased,0
5538,54,Low,1,More than half,None,14.187999999999999,Buy,Executed,INDUSTRIAL,Increased,Increased,0
5539,38,Low,1,More than half,Moderate,9.657577959529068,Buy,Executed,Financials,Increased,Increased,0
5540,33,Medium,1,More than half,Moderate,61.42492537313433,Buy,Executed,Real Estate,Increased,Increased,0
5545,55,Low,0,More than half,Moderate,22.765666666666668,Buy,Executed,Real Estate,Increased,Increased,0
5548,66,Low,1,More than half,Little,5.938422222222222,Buy,Executed,Financials,Increased,Increased,0
5550,19,Low,1,Less than half,Moderate,1.1357575757575757,Buy,Not Executed,Industries,Constant,Constant,0
5551,43,Low,1,More than half,Moderate,10.080909090909092,Sell,Executed,Financials,Constant,Constant,1
5553,40,Low,1,More than half,Moderate,27.009855426316868,Buy,Executed,Financials,Constant,Constant,0
5555,33,Low,1,More than half,Moderate,62.07285714285714,Buy,Executed,Financials,Increased,Increased,0
5556,68,Low,1,More than half,Moderate,17.69826923076923,Sell,Executed,Industries,Increased,Increased,0
5559,65,Low,1,More than half,None,51.95076923076923,Buy,Executed,Financials,Increased,Increased,0
5564,29,Low,1,More than half,Little,18.12895238095238,Buy,Executed,Consumer Staples,Increased,Increased,1
5565,45,Low,0,More than half,Little,17.35536923076923,Buy,Executed,Financials,Increased,Increased,0
5566,44,Medium,1,Less than half,Most,19.022589041095888,Sell,Not Executed,Financials,Increased,Increased,0
5567,33,Medium,1,More than half,Little,19.983589285714285,Buy,Executed,Financials,Constant,Constant,1
5568,61,Low,1,All,None,63.5,Buy,Executed,Financials,Increased,Increased,0
5569,33,Low,1,All,None,4.5,Buy,Executed,INDUSTRIAL,Increased,Increased,1
5572,55,Low,1,All,None,6.491666666666667,Buy,Executed,Financials,Increased,Increased,0
5573,35,Low,0,More than half,Moderate,5.5746875,Buy,Executed,Consumer Discretionary,Increased,Increased,1
5574,64,Low,1,More than half,Most,2.2277108433734942,Buy,Executed,INVESTMENT,Decreased,Decreased,0
5575,30,Low,1,More than half,Moderate,4.300242718446602,Sell,Executed,Financials,Constant,Constant,0
5577,68,Low,1,Less than half,Little,9.439727272727273,Sell,Not Executed,Industries,Decreased,Decreased,1
5581,78,Low,1,Less than half,Most,9.620863777089783,Buy,Not Executed,Financials,Constant,Constant,0
5582,29,Low,1,More than half,Most,16.18910652920962,Sell,Executed,Industries,Increased,Increased,0
5585,46,Low,0,Less than half,Most,0.8254520547945206,Buy,Not Executed,INDUSTRIAL,Increased,Increased,1
5587,48,Low,0,None,All,2.86,Buy,Not Executed,Information Technology,Decreased,Decreased,1
5589,71,Low,1,More than half,Little,18.431341365461847,Buy,Executed,Industries,Decreased,Decreased,1
5590,42,Low,1,More than half,Moderate,4.4812765957446805,Buy,Executed,Consumer Staples,Constant,Constant,0
5592,71,Low,1,More than half,Most,17.605962962962963,Buy,Executed,INVESTMENT,Increased,Increased,0
5593,45,Low,1,More than half,Little,27.81390291262136,Buy,Executed,Financials,Increased,Increased,0
5596,40,Low,1,More than half,Moderate,25.106446153846154,Buy,Executed,Financials,Increased,Increased,0
5599,74,Low,1,Less than half,Most,1.2559748549323018,Sell,Not Executed,Health Care,Increased,Increased,1
5600,59,Low,1,More than half,None,3.8560000000000003,Sell,Executed,SERVICES,Increased,Increased,1
5602,42,Low,1,Less than half,Most,14.607163076923078,Sell,Not Executed,Industries,Increased,Increased,1
5603,40,Low,1,Less than half,None,9.52,Buy,Not Executed,Information Technology,Increased,Increased,1
5605,62,Low,1,More than half,Little,5.42410861423221,Sell,Executed,INVESTMENT,Increased,Increased,1
5606,64,Low,1,Less than half,Little,13.20986956521739,Sell,Executed,Financials,Increased,Increased,0
5607,72,Low,1,Less than half,Moderate,4.147346784776903,Sell,Executed,INDUSTRIAL,Increased,Increased,0
5611,52,Low,1,Less than half,Most,23.523519402985073,Sell,Not Executed,Financials,Increased,Increased,1
5613,54,Low,1,More than half,Little,6.560727272727274,Buy,Executed,Financials,Increased,Increased,0
5614,37,Low,1,More than half,Moderate,23.31188990825688,Buy,Executed,Industries,Increased,Increased,0
5615,61,Low,1,More than half,Moderate,10.409545454545453,Sell,Executed,Financials,Constant,Constant,1
5616,41,Low,0,More than half,Little,9.29132634032634,Buy,Executed,INVESTMENT,Increased,Increased,1
5618,39,Low,1,Less than half,Moderate,12.131674641148326,Buy,Not Executed,Materials,Constant,Constant,0
5619,53,Low,1,Less than half,Most,0.5836335616438356,Sell,Not Executed,INDUSTRIAL,Constant,Constant,1
5620,72,Low,1,Less than half,Most,12.70001724137931,Buy,Not Executed,Real Estate,Increased,Increased,1
5623,75,Low,1,All,None,0.348,Sell,Executed,Health Care,Increased,Increased,1
5627,75,Low,1,More than half,Little,19.328506172839504,Buy,Executed,Financials,Constant,Constant,1
5628,63,Low,1,More than half,Moderate,13.441409090909092,Buy,Executed,Financials,Increased,Increased,1
5630,41,Low,1,More than half,Moderate,8.063827464788732,Sell,Executed,Financials,Increased,Increased,1
5631,36,Low,1,More than half,Little,33.724850961538465,Sell,Executed,Financials,Increased,Increased,0
5632,37,Medium,1,More than half,None,1.049,Buy,Executed,Real Estate,Constant,Constant,1
5633,42,Low,1,All,None,27.106666666666666,Buy,Executed,Consumer Staples,Increased,Increased,1
5634,51,Low,1,Less than half,Most,103.45563106796116,Sell,Not Executed,Financials,Increased,Increased,1
5635,55,Low,0,More than half,Little,3.3079,Sell,Executed,Financials,Constant,Constant,1
5636,65,Low,1,More than half,Little,23.52615619047619,Buy,Executed,Financials,Decreased,Increased,1
5637,54,Low,1,Less than half,Moderate,18.023924242424243,Sell,Executed,Industries,Constant,Constant,1
5638,49,Low,0,More than half,Moderate,68.33335185185186,Buy,Executed,INDUSTRIAL,Increased,Decreased,0
5639,77,Low,1,None,None,0.374,Buy,Not Executed,INVESTMENT,Decreased,Decreased,1
5640,28,Low,1,More than half,None,75.0,Buy,Executed,Real Estate,Increased,Increased,1
5641,58,Low,1,More than half,Little,56.15577777777778,Buy,Executed,FOOD,Decreased,Decreased,0
5642,34,Low,1,More than half,Most,8.0912,Buy,Executed,Consumer Discretionary,Constant,Constant,0
5644,31,Low,1,None,None,77.59,Buy,Not Executed,Financials,Increased,Increased,0
5647,60,Low,0,More than half,None,162.57999999999998,Buy,Executed,Real Estate,Constant,Constant,1
5648,41,Low,0,More than half,None,162.56,Buy,Executed,Real Estate,Decreased,Decreased,1
5650,56,Low,1,All,None,0.33399999999999996,Buy,Executed,Industries,Decreased,Decreased,1
5658,59,Low,1,Less than half,Most,4.553938172043011,Sell,Not Executed,Consumer Staples,Decreased,Decreased,1
5659,49,Low,0,Less than half,Moderate,1.7877142857142856,Sell,Not Executed,Industries,Increased,Increased,0
5660,50,Low,1,More than half,Moderate,78.26267346938776,Buy,Executed,Financials,Increased,Increased,0
5661,50,Low,1,Less than half,Moderate,7.66375,Sell,Not Executed,Consumer Staples,Increased,Increased,1
5662,56,Low,1,More than half,Little,12.196007570543703,Buy,Executed,Industries,Constant,Constant,0
5665,38,Low,0,More than half,Moderate,6.971996621621621,Buy,Executed,Financials,Increased,Increased,1
5667,33,Low,1,More than half,Most,20.4649765625,Buy,Executed,Financials,Increased,Increased,1
5670,46,Low,1,Less than half,Moderate,3.051770408163265,Sell,Not Executed,Financials,Increased,Increased,0
5671,60,Low,1,More than half,Little,7.945388888888889,Buy,Executed,Industries,Constant,Constant,0
5672,38,Low,1,More than half,Moderate,7.780714285714287,Buy,Executed,Industries,Increased,Increased,0
5675,45,Low,1,All,None,31.341333333333335,Buy,Executed,Financials,Constant,Constant,1
5677,36,Low,0,More than half,Most,9.003770700636943,Sell,Executed,Financials,Increased,Increased,0
5678,46,Low,0,More than half,Most,23.575890410958902,Buy,Executed,Energy,Increased,Increased,0
5679,67,Low,1,More than half,Little,5.809326923076923,Buy,Executed,INDUSTRIAL,Constant,Constant,0
5682,63,Low,1,Less than half,None,70.11666666666666,Buy,Not Executed,Financials,Decreased,Decreased,1
5683,49,Low,1,Less than half,Little,16.64078698224852,Buy,Not Executed,Consumer Discretionary,Constant,Constant,0
5684,55,Low,0,More than half,Moderate,6.571111111111112,Buy,Executed,Industries,Increased,Increased,1
5685,60,Low,1,Less than half,Most,17.17679381443299,Sell,Not Executed,Financials,Constant,Increased,0
5687,79,Low,0,More than half,Moderate,10.728208333333335,Buy,Executed,Financials,Increased,Increased,0
5688,36,Low,1,Less than half,Moderate,66.56761589403973,Sell,Not Executed,Financials,Increased,Increased,0
5693,74,Low,1,More than half,Moderate,20.726356435643567,Buy,Executed,Industries,Increased,Increased,0
5697,40,Low,1,Less than half,Moderate,52.8411320754717,Buy,Not Executed,Real Estate,Increased,Increased,0
5698,66,Low,0,More than half,Moderate,33.782486842105264,Buy,Executed,Financials,Increased,Increased,0
5699,69,Low,0,More than half,Moderate,4.248314285714286,Buy,Executed,Financials,Increased,Increased,0
5700,43,Low,0,None,None,33.038,Sell,Not Executed,FOOD,Increased,Increased,1
5702,76,Low,1,Less than half,Moderate,11.597395827023389,Buy,Executed,FOOD,Increased,Decreased,0
5704,26,Low,1,More than half,Little,14.66086746987952,Buy,Executed,Industries,Increased,Increased,0
5705,41,Low,1,Less than half,Moderate,36.069543820224716,Sell,Not Executed,Financials,Increased,Increased,0
5706,58,Low,0,Less than half,Moderate,12.874478915662651,Sell,Not Executed,Financials,Constant,Constant,0
